"SP500","EuropeStocks","EMStocks","Treasury","CorpBonds","RealEstate","date"
0.0456562611658304,0.00625388948563899,0,-0.00478088560034196,0,0,2000-03-16
0.00658700869836704,0.00992563954198822,0,-0.00963089306096121,0,0,2000-03-17
-0.00511716904042192,0.00982839600018792,0,-0.00323102058144653,0,0,2000-03-20
0.0203139956079372,-0.00818364161636165,0,-0.00812352152147944,0,0,2000-03-21
0.00605638865618907,-0.00494208974022037,0,0,0,0,2000-03-22
0.01692795183782,-0.00165301372895055,0,-0.00819005397004435,0,0,2000-03-23
0.00591910535497497,0.0188453836033906,0,0.0195445960729703,0,0,2000-03-24
-0.0106380255684462,-0.0052899952379728,0,0.00161160389434145,0,0,2000-03-27
-0.00577576535461244,0.00366507854362164,0,-0.00646205802809097,0,0,2000-03-28
0.00103410847274255,-0.0139171673968144,0,0.00161943355230298,0,0,2000-03-29
-0.0168810764928731,-0.023354092872983,0,-0.0196084713883764,0,0,2000-03-30
0.0112856355677708,0.00463055431114068,0,-0.0049627893421289,0,0,2000-03-31
0.00580172195105,-0.0182246797082017,0,-0.0049875415110392,0,0,2000-04-03
-0.00746582875977886,0.00766948160070902,0,-0.0168071183163812,0,0,2000-04-04
-0.00626421566483693,-0.017987931572585,0,0,0,0,2000-04-05
0.00865528162125973,0.0230682223945315,0,0.00507186209796018,0,0,2000-04-06
0.00631369191852738,0.0142560492411792,0,-0.0118746094207127,0,0,2000-04-07
-0.00392811893702572,0.00124808829818557,0,-0.0102916860365476,0,0,2000-04-10
-0.00290480575581054,-0.023134392147433,0,0.0153980801111215,0,0,2000-04-11
-0.0278086794610033,-0.0042642278134597,0,0.0134909297410155,0,0,2000-04-12
-0.0139832843921583,-0.00256763687654793,0,-0.00503779402995708,0,0,2000-04-13
-0.0588930233321818,-0.0304501380360764,0,-0.0152674721307886,0,0,2000-04-14
0.0343301095823598,-0.0146836197050084,0,0.0269830873033512,0,0,2000-04-17
0.0260782694307151,0.0107000575542147,0,0.00663352349563384,0,0,2000-04-18
-0.00934536184830037,0.0110255849133449,0,-0.00996685991539192,0,0,2000-04-19
0.00479237840948343,0.0091684626747357,0,0,0,0,2000-04-20
0,0,0,0,0,0,2000-04-21
-0.0109240123116194,0.000868927859243307,0,0,0,0,2000-04-24
0.0406810747458461,-0.00609764195657991,0,0.0230652729309961,0,0,2000-04-25
-0.0113485960973438,0.00566332700787786,0,0,0,0,2000-04-26
-0.00331222192699965,-0.0192991538032561,0,0.0145515906403106,0,0,2000-04-27
-0.00622673715957855,0.0206010969269204,0,0,0,0,2000-04-28
0.013477986974352,0.00346496075731517,0,0.00958473791298742,0,0,2000-05-01
-0.02017724976041,0.0111781116478777,0,0.00475813744641695,0,0,2000-05-02
-0.0236955304561448,-0.0308252030516307,0,0.0125787822068602,0,0,2000-05-03
0.00752102509598007,0.00308169859575935,0,0.00933132742888421,0,0,2000-05-04
0.0120462089510749,0.00613516191913632,0,0.00771013842596746,0,0,2000-05-05
-0.00753927443219116,-0.00393974857739909,0,0.00917437627604123,0,0,2000-05-08
-0.00803946991773863,-0.0066005306942718,0,-0.00610688920817948,0,0,2000-05-09
-0.022814374849462,-0.0124388671049713,0,-0.00923083477553055,0,0,2000-05-10
0.0225935859409612,0.009343319581264,0,-0.00620157026328116,0,0,2000-05-11
0.0107797723172096,0.0158178267935751,0,0.01236491797095,0,0,2000-05-12
0.0171384843490996,-0.00699933561627653,0,-0.0061633477076688,0,0,2000-05-15
0.00963305237462464,0.0126502445626158,0,-0.00620157026328116,0,0,2000-05-16
-0.0104934409967496,-0.0276878309953146,0,0.00774597211465533,0,0,2000-05-17
-0.0123469342751878,0.00621909525540021,0,0.0122700925918142,0,0,2000-05-18
-0.0158176666124197,-0.0278415506983123,0,-0.00765114673551959,0,0,2000-05-19
-0.00755708386418075,-0.0169926611896094,0,-0.0108109161042156,0,0,2000-05-22
-0.0148351517747489,0.00876196337900614,0,0.00155159069141875,0,0,2000-05-23
0.0161727369907343,-0.00876196337900614,0,0.00309597770512804,0,0,2000-05-24
-0.0173058731297164,0.0206287232224027,0,-0.0124418401233657,0,0,2000-05-25
0.00113313613898214,0.00993246414370885,0,-0.00943403223335859,0,0,2000-05-26
0,0,0,0,0,0,2000-05-29
0.0320880637698382,0.0257220797816076,0,0,0,0,2000-05-30
0.00219067702972442,0.00567547096259347,0,-0.0142070266443493,0,0,2000-05-31
0.0173541092745033,0.0116860360724198,0,-0.0144117786613032,0,0,2000-06-01
0.0172692549388147,0.0330117997359487,0,-0.00809721023261933,0,0,2000-06-02
-0.00487356746858136,-0.00417172069635985,0,-0.00488998529419193,0,0,2000-06-05
-0.00447023493870535,0.00417172069635985,0,0.00326264563481637,0,0,2000-06-06
0.00690990930631319,-0.00333594113256375,0,-0.00162999221093107,0,0,2000-06-07
-0.00392728773419826,-0.00209086533595837,0,0,0,0,2000-06-08
-0.00212941763957097,-0.000418782401830686,0,0,0,0,2000-06-09
-0.0117938109264699,0.00417890453513792,0,-0.00654666822631444,0,0,2000-06-12
0.0185921684431625,0.00416140954460298,0,0.00327869146169846,0,0,2000-06-13
0.00169224095805021,0.0057973856135467,0,-0.00821697310228098,0,0,2000-06-14
0.00211151110697294,-0.0116280519554985,0,-0.00165152803847302,0,0,2000-06-15
-0.00825045090900822,0.00831949579105951,0,-0.00996685991539192,0,0,2000-06-16
0.0127093331539987,-0.00498355465849576,0,0.00166805710069684,0,0,2000-06-19
-0.00358478755356373,0.00373980995179268,0,0.0049875415110392,0,0.00422781236364589,2000-06-20
-0.000422344574942279,-0.0142022426882953,0,0.0131797624444099,0,0.00487405971991262,2000-06-21
-0.0153329148834986,-0.00675389332008614,0,0.00163532334073069,0,0.00044121684297993,2000-06-22
-0.00862028073838594,-0.0093618666420574,0,0.0113729901722701,0,0,2000-06-23
0.012796530051709,0.000854924488804976,0,-0.0130083135130008,0,-0.0140137851235624,2000-06-26
-0.00740003614879914,0.000853765049234401,0,-0.00163800200423858,0,0.0142355888033685,2000-06-27
0.00279435792553784,0.00170577489760948,0,0.00163800200423858,0,0,2000-06-28
-0.00949064782784781,-0.0184910386146906,0,-0.0115227612367805,0,0,2000-06-29
0.00755677023842605,0.0189169210273601,0,-0.00165700120762935,0,0,2000-06-30
0.0136731142322377,0.0118544103149194,0,-0.0049875415110392,0,0.00572531594707693,2000-07-03
0,0,0,0,0,0,2000-07-04
-0.0181996510348332,-0.000841796464215783,0,0,0,0.00918015402419226,2000-07-05
0.00774831630736461,-0.000421323017681718,0,0.00996685991539192,0,0.0030415250151723,2000-07-06
0.0159521745581506,0.010479870682091,0,-0.00663352349563384,0,0.00734812916293626,2000-07-07
-0.00168927879446823,0.00125037830145835,0,0.0049792633996073,0,-0.000861079973544676,2000-07-10
0.00211130125826653,-0.00208476331658991,0,0.00330578813449955,0,-0.000431738876107257,2000-07-11
0.00651779624735926,-0.00502077243978905,0,0.00493828164058252,0,-0.00475438920700944,2000-07-12
0.00439112016902232,0.00209503532161337,0,-0.0132233331746894,0,-0.000867007528612351,2000-07-13
0.00975790037564028,0.00376012213330723,0,0.0148640226321493,0,-0.00217081323171353,2000-07-14
-0.00165415034943983,0.00789223070669598,0,0.011410066738031,0,0.00433641451777422,2000-07-17
-0.0082082386463993,-0.0129089104737847,0,-0.00162206037186796,0,0.00302425123128636,2000-07-18
-0.008065827828168,-0.00884039341370846,0,0,0,-0.00348705800516758,2000-07-19
0.0137873501396095,0.0138570731807972,0,-0.0246520289983123,0,0.00130903232714008,2000-07-20
-0.0196948734371984,-0.00543598883430718,0,0,0,0.0142892026136781,2000-07-21
-0.00572884224372316,-0.00209844733082099,0,0.0049792633996073,0,0.0081352864620885,2000-07-24
0.00318672912539597,0.00167927871020757,0,0,0,-0.000426376206000612,2000-07-25
-0.00980580903383732,0,0,0,0,0.0141905292811946,2000-07-26
-0.00343391449324493,-0.0241997913375456,0,-0.00331675262599385,0,0.0110844691570486,2000-07-27
-0.0228294568130938,-0.0129762026806874,0,0.00331675262599385,0,-0.00020756882988282,2000-07-28
0.00635750282530179,0.00910113229966658,0,0,0,-0.00688922075992204,2000-07-31
0.00610025955460713,0.00215440593198268,0,-0.00664454271866854,0,0.0209358267452346,2000-08-01
0.00498342151385422,-0.00691132871412581,0,-0.0033389012655145,0,0.00184426466918719,2000-08-02
0.00689170609210432,-0.0272422929705485,0,-0.00502934840500213,0,-0.00739791611997997,2000-08-03
0.00535167011021453,0.0137140218829956,0,-0.00674538813953141,0,-0.0158009253957521,2000-08-04
0.0118848233216111,0.0104892743592986,0,0.0101010959865038,0,0,2000-08-07
0.00378996994316427,-0.00304782186246522,0,-0.00672271439487671,0,0.00167510979599816,2000-08-08
-0.00844205768684514,0.00608681859071947,0,-0.0204436421458143,0,0.000836412284728194,2000-08-09
-0.00488669454156465,0.00259732194432116,0,-0.00864309615601977,0,0.00500401761038871,2000-08-10
0.00467467694200074,-0.00129787212461752,0,0.00519481687710388,0,0.00166306301953689,2000-08-11
0.0126395011196845,0.00776219325452177,0,-0.00172860890061766,0,0.00248818052512068,2000-08-14
-0.000837414101676259,0.00897994549831749,0,0.00517688817953355,0,-0.00581646872006969,2000-08-15
-0.00356830318155321,0.0038243492785397,0,0.00343642949858136,0,0.00332828819494901,2000-08-16
0.0104578956669652,-0.00169791727742163,0,-0.00343642949858136,0,0.001451666299773,2000-08-17
-0.00333419817011826,-0.00853256282207093,0,-0.00517688817953355,0,-0.0089551592144268,2000-08-18
0.00541331421194347,-0.000857058647621312,0,0.00172860890061766,0,-0.00377272078994118,2000-08-21
-0.00166239080405095,-0.00343657254907237,0,-0.00172860890061766,0,0.00293524156187619,2000-08-22
0.00394384944787962,-0.00388008281193031,0,-0.00868815195763784,0,-0.0109472138303599,2000-08-23
0.00310228090204667,0.000863241234975831,0,0,0,-0.00701044156642405,2000-08-24
-0.000412779585469814,0.00387706551959432,0,0,0,-0.00149335540154416,2000-08-25
0.00340285732566503,0.000859592576689217,0,0.00868815195763784,0,0.00149335540154416,2000-08-28
0.000206431184853528,-0.00603228841909109,0,0.00517688817953355,0,-0.00920862549582369,2000-08-29
-0.00961867689573825,-0.00302935465513432,0,0,0,0.00515018413742929,2000-08-30
0.0132147110650642,0.00346174374296604,0,-0.0138650401371714,0,0.00640051318977264,2000-08-31
0.0010251715385472,0.0281107405922461,0,-0.00876429799358847,0,-0.00597211485349325,2000-09-01
0,0,0,0,0,0,2000-09-04
-0.00802386412084122,-0.00674261556037914,0,0,0,0.00639790468717472,2000-09-05
-0.0114259673860593,-0.0252636485884654,0,0.00525855725346669,0,0.00783427119087632,2000-09-06
0.00852983597193191,0.00346313446876678,0,0.00696866931609352,0,-0.00105492891416725,2000-09-07
-0.00686003148868508,-0.0267148063192422,0,-0.00522194398115161,0,0.0188257806970111,2000-09-08
-0.00146121887086004,-0.00311161362311996,0,0.00695654979335991,0,0.00578437756596761,2000-09-11
-0.00733833319919253,-0.00490979085601628,0,0.00173160216427792,0,0.00452209296623529,2000-09-12
0.00262744656368508,-0.00898891800272583,0,-0.00694447235281115,0,-0.00246383705669473,2000-09-13
0.00502417925985821,0.00764560792007263,0,0.0086730812534288,0,-0.00164603721251755,2000-09-14
-0.0221208745470385,-0.00945290103653473,0,0.00859850525523176,0,0.000823086961345698,2000-09-15
-0.00924626913495707,-0.0150379169863979,0,0.0068259650703999,0,-0.0136729631203454,2000-09-18
0.00903216884669789,-0.00460198831527725,0,-0.0034071583216142,0,0.00312399262353136,2000-09-19
-0.0074132137735754,-0.0167445157079857,0,0.00849622782908566,0,-0.00187335802174848,2000-09-20
-0.0153222997082292,-0.00328885601790097,0,-0.00508906950747146,0,-0.000833744919688684,2000-09-21
0.0180140285657293,0.024635360041164,0,-0.00511510066677046,0,0,2000-09-22
-0.00712310525779181,0.00595109705242969,0,-0.00171086440362944,0,-0.00116824129585025,2000-09-25
-0.0128640918762555,-0.00365790531140053,0,-0.00515022597631587,0,0.0039999117871159,2000-09-26
0.00525270711383108,0.00411410375932464,0,0.00343642949858136,0,0.00597048061166117,2000-09-27
0.0127971964797808,-0.00182638850258865,0,-0.00171673861905464,0,0.00396042792801454,2000-09-28
-0.00952798798486043,-0.00045703259545915,0,-0.00344234419097278,0,-0.00197822323120356,2000-09-29
0.00152181292390452,0.00273964078531019,0,0.00515908281002742,0,-0.00928384763387458,2000-10-02
-0.00938536459092187,0.00182222811936539,0,0.00683763347760413,0,-0.0127389985032269,2000-10-03
0.0082986717297393,-0.00730926646841334,0,0.00509771707166862,0,-0.0142713335548446,2000-10-04
0.00347377274786176,0.0036612539712797,0,-0.00509771707166862,0,0.0047794041544873,2000-10-05
-0.0219117496153007,-0.0128737586060312,0,-0.00855437209665877,0,-0.00204560860542147,2000-10-06
-0.0075605337715059,-0.0205708255706107,0,0,0,-0.000682966668426488,2000-10-09
-0.0166557233461964,0.00282998227357112,0,0,0,0.000682966668426488,2000-10-10
-0.00843284962610191,-0.0209432709542736,0,-0.00518583703236541,0,-0.00753728160171363,2000-10-11
-0.0252651637017554,-0.00240780293008669,0,-0.00695654979335991,0,-0.0159443480131469,2000-10-12
0.0327901058927997,-0.00241385744246791,0,0,0,0.00209403312960976,2000-10-13
0.00453238760878261,-0.00241957645676427,0,0.00174367960482669,0,0.0124743866504868,2000-10-16
-0.0251899741796713,-0.00339702817370968,0,-0.0105079775984152,0,-0.013870027589661,2000-10-17
-0.00371727298141344,-0.0206296292451662,0,-0.00352734051796832,0,-0.00466548627057284,2000-10-18
0.0370156054831625,0.0278954172882395,0,0,0,0.00778711330209569,2000-10-19
0.00425331489572134,0.00433414628982165,0,-0.00353982670512409,0,-0.00353207570560032,2000-10-20
0.00445709961658114,0.00622750873265288,0,-0.00890477834295966,0,-0.00781522421184766,2000-10-23
-0.00669339920167111,0.0189221161517485,0,0.00713015498459124,0,-0.00859617040699634,2000-10-24
-0.0237863306701946,-0.0213125300616879,0,0.00707967558806177,0,-0.00360335301305481,2000-10-25
0.00274692016537426,-0.0081712411125352,0,0.00352113039857893,0,0.00288357774889159,2000-10-26
0.0187980986729182,0.0238447189963424,0,0.00525855725346669,0,0.0121650569919707,2000-10-27
0.00893471103357335,0.0051700982722851,0,0.0034904049397686,0,0.00496611289103654,2000-10-30
0.0170868112332458,0.016736966448736,0,0.00521287018853323,0,-0.00141578193860115,2000-10-31
-0.0033937807245632,0.00917856609993617,0,-0.00521287018853323,0,0.00424299914899784,2000-11-01
0.00164348012505044,-0.0036612539712797,0,0,0,0.00352256474188817,2000-11-02
0.000547277345674502,0.00594304999481654,0,0.0155577900309261,0,-0.00281770624668454,2000-11-03
0.00697953829198461,-0.00502633509235562,0,0.00683763347760413,0,0.00281770624668454,2000-11-06
-0.000217254546358348,-0.000916714902460924,0,0,0,0.00140483786097301,2000-11-07
-0.0224236167438123,-0.00597846515384548,0,0,0,0.00420441129519666,2000-11-08
-0.00378661377508482,-0.00555037137116976,0,-0.00855437209665877,0,-0.00772157789570693,2000-11-09
-0.0246257544493211,-0.00978810729029655,0,0,0,-0.00778230456618845,2000-11-10
-0.00780712919983806,-0.0174821996197125,0,-0.00862818122333819,0,0.000709810073291184,2000-11-13
0.0259398663303836,0.0216889568935223,0,-0.0017346058122083,0,0.00988707747706785,2000-11-14
0.00313985002829487,0.00650845682516143,0,-0.00696866931609352,0,0.0021063348660002,2000-11-15
-0.015798137238459,-0.01024669945132,0,-0.00701757265864655,0,0.00280066004553614,2000-11-16
-0.00535994675813178,-0.00657594768201708,0,0.00526779093485907,0,-0.00448557529830307,2000-11-17
-0.01439717440224,-0.0199912313413373,0,-0.00526779093485907,0,-0.0011236738578666,2000-11-20
0.00509125597459992,-0.00048101069504991,0,-0.00176211499339907,0,0.00140483786097301,2000-11-21
-0.024181713057386,-0.0253299121003243,0,-0.00885745383406111,0,-0.00422254410765754,2000-11-22
0,0,0,0,0,0,2000-11-23
0.0202493918639357,0.019541488408755,0,0,0,0,2000-11-24
0.00876830179244958,0.0201157026255698,0,0.00177462335836842,0,0.00140962357520324,2000-11-27
-0.0173796904432821,-0.0114452820660356,0,-0.00890477834295966,0,0.00351570607921881,2000-11-28
-0.00187179967027795,0,0,-0.00718135940866471,0,0.00140232396688988,2000-11-29
-0.00870269725554351,-0.00336299709645216,0,-0.0126928267984188,0,0.00906835903533976,2000-11-30
-0.000472659034270073,0.0162295196780406,0,0.00727275932907956,0,0.000694104429372011,2000-12-01
0.00847259718852822,-0.000473839993817116,0,0.00180995524523953,0,0.00346356290400918,2000-12-04
0.0322829966085285,0.0210931029053132,0,-0.0182486815883993,0,0,2000-12-05
-0.0161262145512584,0.00416551883503358,0,-0.0204658305922909,0,0.0205350047485098,2000-12-06
-0.0138157863406017,-0.00231193118456297,0,0,0,-0.00407335552253407,2000-12-07
0.00233527083857599,-0.00231763855488332,0,0.00562325755436199,0,0.00947867228489052,2000-12-08
0.0341659977912636,0.0133673570805106,0,0.0037313476128582,0,0.00738491636502614,2000-12-11
-0.00429271144515297,-0.00366942039572837,0,-0.00186393343806257,0,0.00467146200893476,2000-12-12
-0.0137915106644728,-0.00946011139357195,0,-0.0131457292125028,0,-0.00133255532168608,2000-12-13
-0.0128213496161536,-0.00702804672833368,0,-0.0114069677933764,0,-0.00534756672871817,2000-12-14
-0.0228457552050241,-0.00353280990455662,0,-0.00575265248945001,0,0.00468047238502889,2000-12-15
0.0132737399666585,-0.00506853578369793,0,-0.00578593706704389,0,0.0171964819266925,2000-12-18
-0.0205777821372592,0.0106143540087493,0,0.00386100865745953,0,0.000655488398469739,2000-12-19
-0.0293905433177235,-0.0146875232207315,0,-0.0214224355874066,0,-0.00711837790664793,2000-12-20
0.00690666650012961,-0.00102083035758849,0,-0.00989127747874274,0,0.00267179125393424,2000-12-21
0.0295494811270833,0.0152055105821174,0,-0.00199005040801015,0,-0.00401036858349046,2000-12-22
0,0,0,0,0,0,2000-12-25
0.0106821600572182,0.0045167436639959,0,0,0,-0.000670229200658845,2000-12-26
0.00729357703761302,0.0168823337546611,0,0.0137933221323359,0,0.0119921044747406,2000-12-27
0.00304301437248888,0.00540137317389622,0,0.0039062549670652,0,0.0144645092258231,2000-12-28
-0.0191110695997585,0.0107162278848967,0,-0.00195122013126192,0,-0.00852146107664264,2000-12-29
0,0,0,0,0,0,2001-01-01
-0.0182701037975441,-0.00631855136634396,0,0,0,-0.00859534998967471,2001-01-02
0.0469168441199113,-0.0206901164156879,0,0.043744548962857,0,0.011881456583041,2001-01-03
-0.0108222987716182,0.0187380186908728,0,-0.0216330953554258,0,-0.00658345814865768,2001-01-04
-0.0331872255888435,0.00827064909115904,0,-0.0200809960570492,0,-0.011292325322982,2001-01-05
0.00771071756698216,-0.00631855136634396,0,0.00202634314523253,0,-0.00133666921543263,2001-01-08
-0.00264409908316132,-0.0182044167101378,0,0.00806455983673038,0,0.00467134503507571,2001-01-09
0.0174167425808447,-0.00597623205007025,0,0.0238106486937184,0,-0.00467134503507571,2001-01-10
0.000945517236470295,0.022228551035393,0,0.00781253973679363,0,0.00133666921543263,2001-01-11
-0.00189225488993472,0.00487328782454544,0,0.0211749971364588,0,0.00133512203850161,2001-01-12
0,0,0,0,0,0,2001-01-15
0.00637185941536078,-0.0201330312599861,0,0,0,0.000667100501289486,2001-01-16
0.00457690401464106,0.0162363255226938,0,-0.00958780115515356,0,0.00425765131856792,2001-01-17
0.00990280509311425,0.00777851187288414,0,-0.0135792581263809,0,-0.00292519803871594,2001-01-18
-0.00569736792841891,-0.00973228868935294,0,0.0135792581263809,0,0.00398721166913951,2001-01-19
0.00662401528392209,-0.000489297859365578,0,0.0114943794257352,0,-0.00132756060018391,2001-01-22
0.00784486438764809,-0.00244905791017791,0,0.00947874395454362,0,0.00925302652402449,2001-01-23
0.00298341449320638,-0.00393140146887472,0,0.00564441761967704,0,0.0032842992724138,2001-01-24
-0.00252366645816338,-0.000985126485467447,0,-0.00753299230754512,0,0.00131079850462079,2001-01-25
-0.00114908136588987,-0.00147962683096647,0,0,0,-0.000655417405551528,2001-01-26
0.00532155359296116,-0.00643732907978345,0,0.00565505748334516,0,0.000655417405551528,2001-01-29
0.0087463601807567,0.00742414345762965,0,-0.0151518050206023,0,0.00392165405384315,2001-01-30
-0.00567637460414794,0.00834769617700593,0,-0.00958780115515356,0,-0.00457707145939468,2001-01-31
0.00661910285871947,-0.00342909382780165,0,-0.0174931574475172,0,0.000655417405551528,2001-02-01
-0.0229536841014557,-0.00738723609811798,0,0.0136321487900577,0,-0.0039372108408342,2001-02-02
0.00731714336611411,0,0,0.00193236775105388,0,0.000656928941673574,2001-02-05
-0.00295027018576555,-0.00247451193354209,0,0.00769234562315568,0,-0.00263112861790082,2001-02-06
-0.00518307160930309,-0.00846009143572735,0,-0.0232568621642673,0,-0.00594691652341073,2001-02-07
-0.0117255084776984,-0.0140918741485461,0,0,0,-0.000662236660402993,2001-02-08
-0.00966195332873987,-0.00457157418429643,0,-0.0138205556186322,0,-0.00959546190600502,2001-02-09
0.0113884146063734,0.00912281464870546,0,0.00396825917562049,0,-0.000535836806122347,2001-02-12
-0.0082073416288253,-0.00708877869029578,0,0.00395257431582352,0,0.00107192181338389,2001-02-13
-0.0015132614358091,-0.0138143525458272,0,0.0117648415795863,0,0.00293928022151357,2001-02-14
0.00964536045660491,0,0,0.011628037995119,0,0.00359625824610621,2001-02-15
-0.022295402567992,-0.00827701723736851,0,-0.0155342929621842,0,-0.00212940754985036,2001-02-16
0,0,0,0,0,0,2001-02-19
-0.0155339075265211,-0.0199379716792043,0,0,0,-0.00106625842133345,2001-02-20
-0.0218114875446274,-0.0106553645048355,0,0.00585367525146063,0,-0.00776681734732776,2001-02-21
0.00151154556777211,-0.00375651398992183,0,0.0019436352085711,0,-0.0120359320345091,2001-02-22
-0.00677914021499326,-0.0118984486526386,0,-0.00975617494536474,0,0.0042089206994822,2001-02-23
0.0210634183582199,0.00920666610869247,0,-0.00985229644301167,0,0.00459546403501632,2001-02-26
-0.00928907351446462,0.00484017891922273,0,-0.0179825025504323,0,0.010597772372416,2001-02-27
-0.019890056387486,0.00535032419523063,0,-0.00809721023261933,0,0.0041284485512767,2001-02-28
0.00523077005783801,0.000533921401620674,0,-0.0102145934097182,0,0.0014606938575934,2001-03-01
-0.00797690448274491,0.00531889367471949,0,0.0162936394861004,0,0.0112159768907318,2001-03-02
0.00910014138236548,0.00581838998035211,0,0.00604231445596271,0,-0.00144474082065749,2001-03-05
0.0106850161259917,0.0172556104317385,0,0.00200601872686579,0,-0.00342218228073454,2001-03-06
0.0071128007075032,-0.00259561447313628,0,-0.0141273792592107,0,0.00735721967248004,2001-03-07
0.00110202643960911,-0.00364477832381915,0,-0.00611622701743619,0,0.00196100167259994,2001-03-08
-0.0300250891335603,-0.00732989862781031,0,0.0121952730938184,0,-0.00196675909277344,2001-03-09
-0.0437444754179737,-0.0260859524745838,0,-0.00607904607638221,0,-0.0132140525575584,2001-03-12
0.0162967833303851,-0.0273393307306495,0,0.00607904607638221,0,0.00119678997101147,2001-03-13
-0.0199448020631943,-0.0178976657241514,0,-0.0224728558520586,0,-0.00947828877824186,2001-03-14
0.000254968162774816,0,0,-0.0062176366108706,0,-0.00214734976821207,2001-03-15
-0.0202613028461496,-0.0356152523924249,0,-0.00625653761430511,0,-0.00674373038883447,2001-03-16
0.0201417706460276,-0.00117029829632176,0,0.00833338155914443,0,0.00875755550751123,2001-03-19
-0.0272096954344141,0.0162604372140684,0,-0.00833338155914443,0,0.00934591189507517,2001-03-20
