"date","rf"
2001-03-06,0.000187152645995036
2001-03-07,0.000183333665372689
2001-03-08,0.000182951566695415
2001-03-09,0.000184479742454212
2001-03-12,0.000182187259823881
2001-03-13,0.000182187259823881
2001-03-14,0.000177598349186738
2001-03-15,0.000176833018657281
2001-03-16,0.000177598349186738
2001-03-19,0.000177215702226097
2001-03-20,0.000175684748231712
2001-03-21,0.000168788194799153
2001-03-22,0.000166870373407474
2001-03-23,0.00016802117658012
2001-03-26,0.00016802117658012
2001-03-27,0.000170321790140474
2001-03-28,0.000169938446424622
2001-03-29,0.000169171648761005
2001-03-30,0.000168404704074541
2001-04-02,0.000165335453971909
2001-04-03,0.000162647926875559
2001-04-04,0.000160727158531327
2001-04-05,0.00016111138599428
2001-04-06,0.000154574494368818
2001-04-09,0.000154189638448955
2001-04-10,0.000154574494368818
2001-04-11,0.000159958592864634
2001-04-12,0.000157267449507802
2001-04-13,0
2001-04-16,0.000162647926875559
2001-04-17,0.000161495576553093
2001-04-18,0.000153419815505856
2001-04-19,0.000151879725006515
2001-04-20,0.000148026902516383
2001-04-23,0.000147255892490866
2001-04-24,0.000149183138974788
2001-04-25,0.000150724267870754
2001-04-26,0.000150339041309085
2001-04-27,0.00015110945733612
2001-04-30,0.000154959313263723
2001-05-01,0.000153804745497011
2001-05-02,0.000152649844377395
2001-05-03,0.000150724267870754
2001-05-04,0.000146870331740651
2001-05-07,0.000146870331740651
2001-05-08,0.000145327716989561
2001-05-09,0.000146099098729489
2001-05-10,0.000146870331740651
2001-05-11,0.000148412351806009
2001-05-14,0.000145713426454206
2001-05-15,0.000142626708832139
2001-05-16,0.000140310106450785
2001-05-17,0.000140310106450785
2001-05-18,0.000141854657102276
2001-05-21,0.000143398611574789
2001-05-22,0.000143012678823271
2001-05-23,0.000143012678823271
2001-05-24,0.000145327716989561
2001-05-25,0.000143784507093876
2001-05-28,0
2001-05-29,0.000145713426454206
2001-05-30,0.000144556186463493
2001-05-31,0.000142626708832139
2001-06-01,0.000144170365387717
2001-06-04,0.000144556186463493
2001-06-05,0.000142626708832139
2001-06-06,0.000142240701594204
2001-06-07,0.000142626708832139
2001-06-08,0.000143012678823271
2001-06-11,0.000141468575349165
2001-06-12,0.000139923875580982
2001-06-13,0.000139537607414008
2001-06-14,0.000139923875580982
2001-06-15,0.000138378579057996
2001-06-18,0.000138378579057996
2001-06-19,0.000137992161630269
2001-06-20,0.000137219214767961
2001-06-21,0.000137992161630269
2001-06-22,0.000135672872813843
2001-06-25,0.00013605951434911
2001-06-26,0.00013605951434911
2001-06-27,0.000138378579057996
2001-06-28,0.000143012678823271
2001-06-29,0.000143398611574789
2001-07-02,0.000144170365387717
2001-07-03,0.000143784507093876
2001-07-04,0
2001-07-05,0.000143398611574789
2001-07-06,0.000142626708832139
2001-07-09,0.000143398611574789
2001-07-10,0.000142626708832139
2001-07-11,0.000140696300030616
2001-07-12,0.000141468575349165
2001-07-13,0.000142240701594204
2001-07-16,0.000143012678823271
2001-07-17,0.000141854657102276
2001-07-18,0.000139151301942656
2001-07-19,0.000139537607414008
2001-07-20,0.000138764959159721
2001-07-23,0.000139923875580982
2001-07-24,0.000139923875580982
2001-07-25,0.000139923875580982
2001-07-26,0.000139923875580982
2001-07-27,0.000139537607414008
2001-07-30,0.000140310106450785
2001-07-31,0.000139151301942656
2001-08-01,0.000138764959159721
2001-08-02,0.000138764959159721
2001-08-03,0.000138378579057996
2001-08-06,0.000138378579057996
2001-08-07,0.000138378579057996
2001-08-08,0.000137219214767961
2001-08-09,0.000135672872813843
2001-08-10,0.000134899477606484
2001-08-13,0.000135672872813843
2001-08-14,0.000134899477606484
2001-08-15,0.000134899477606484
2001-08-16,0.000133352238442042
2001-08-17,0.000132191416184802
2001-08-20,0.000134512723919936
2001-08-21,0.000133352238442042
2001-08-22,0.000132965335119208
2001-08-23,0.00013373910434495
2001-08-24,0.000134512723919936
2001-08-27,0.000135672872813843
2001-08-28,0.000134125932835169
2001-08-29,0.000134512723919936
2001-08-30,0.000132191416184802
2001-08-31,0.000132578394369208
2001-09-03,0
2001-09-04,0.000135286193902043
2001-09-05,0.000134125932835169
2001-09-06,0.000131417347483789
2001-09-07,0.000128706926780885
2001-09-10,0.000128319573853647
2001-09-11,0
2001-09-12,0
2001-09-13,0.000108125356204122
2001-09-14,0.000104230137277158
2001-09-17,0.00010228110444612
2001-09-18,9.79898864015495e-05
2001-09-19,8.66545585441054e-05
2001-09-20,8.78286694081686e-05
2001-09-21,8.90024357392789e-05
2001-09-24,9.40847801653835e-05
2001-09-25,9.48661064692643e-05
2001-09-26,9.40847801653835e-05
2001-09-27,9.40847801653835e-05
2001-09-28,9.48661064692643e-05
2001-10-01,9.36940597743524e-05
2001-10-02,8.93936146550471e-05
2001-10-03,8.82199631233253e-05
2001-10-04,8.74373374115741e-05
2001-10-05,8.66545585441054e-05
2001-10-08,0
2001-10-09,8.78286694081686e-05
2001-10-10,8.78286694081686e-05
2001-10-11,8.978475531932e-05
2001-10-12,8.90024357392789e-05
2001-10-15,8.90024357392789e-05
2001-10-16,8.78286694081686e-05
2001-10-17,8.78286694081686e-05
2001-10-18,8.66545585441054e-05
2001-10-19,8.66545585441054e-05
2001-10-22,8.78286694081686e-05
2001-10-23,8.70459671260508e-05
2001-10-24,8.58716264609639e-05
2001-10-25,8.46969409256263e-05
2001-10-26,8.46969409256263e-05
2001-10-29,8.27383647713304e-05
2001-10-30,8.11708130710496e-05
2001-10-31,8.11708130710496e-05
2001-11-01,8.15627585909359e-05
2001-11-02,7.96026468253447e-05
2001-11-05,7.96026468253447e-05
2001-11-06,7.33238267388937e-05
2001-11-07,7.13596725133241e-05
2001-11-08,7.29310730442387e-05
2001-11-09,7.25382807819307e-05
2001-11-12,0
2001-11-13,7.29310730442387e-05
2001-11-14,7.41092184555342e-05
2001-11-15,7.60720233430478e-05
2001-11-16,7.72492441294915e-05
2001-11-19,7.68568756952175e-05
2001-11-20,7.72492441294915e-05
2001-11-21,7.76415740792936e-05
2001-11-22,0
2001-11-23,7.72492441294915e-05
2001-11-26,7.84261185556734e-05
2001-11-27,7.60720233430478e-05
2001-11-28,7.41092184555342e-05
2001-11-29,7.13596725133241e-05
2001-11-30,7.05737406903811e-05
2001-12-03,7.05737406903811e-05
2001-12-04,6.90014136261107e-05
2001-12-05,7.01807168629955e-05
2001-12-06,6.93945533384523e-05
2001-12-07,6.70351352598185e-05
2001-12-10,6.78217625976535e-05
2001-12-11,6.58549041226601e-05
2001-12-12,6.62483531959129e-05
2001-12-13,6.70351352598185e-05
2001-12-14,6.86082352702626e-05
2001-12-17,6.90014136261107e-05
2001-12-18,6.78217625976535e-05
2001-12-19,6.70351352598185e-05
2001-12-20,6.70351352598185e-05
2001-12-21,6.78217625976535e-05
2001-12-24,6.82150182633105e-05
2001-12-25,0
2001-12-26,6.93945533384523e-05
2001-12-27,6.90014136261107e-05
2001-12-28,6.82150182633105e-05
2001-12-31,6.90014136261107e-05
2002-01-01,0
2002-01-02,6.90014136261107e-05
2002-01-03,6.86082352702626e-05
2002-01-04,6.82150182633105e-05
2002-01-07,6.66417635724287e-05
2002-01-08,6.66417635724287e-05
2002-01-09,6.66417635724287e-05
2002-01-10,6.66417635724287e-05
2002-01-11,6.27059175400305e-05
2002-01-14,6.27059175400305e-05
2002-01-15,6.34933966251606e-05
2002-01-16,6.38870780387947e-05
2002-01-17,6.50678898554877e-05
2002-01-18,6.42807207099778e-05
2002-01-21,0
2002-01-22,6.74284682656912e-05
2002-01-23,6.78217625976535e-05
2002-01-24,6.82150182633105e-05
2002-01-25,6.82150182633105e-05
2002-01-28,6.97876544148828e-05
2002-01-29,6.82150182633105e-05
2002-01-30,6.93945533384523e-05
2002-01-31,6.97876544148828e-05
2002-02-01,6.97876544148828e-05
2002-02-04,7.01807168629955e-05
2002-02-05,6.97876544148828e-05
2002-02-06,6.90014136261107e-05
2002-02-07,6.86082352702626e-05
2002-02-08,6.86082352702626e-05
2002-02-11,6.93945533384523e-05
2002-02-12,6.93945533384523e-05
2002-02-13,6.97876544148828e-05
2002-02-14,6.93945533384523e-05
2002-02-15,6.90014136261107e-05
2002-02-18,0
2002-02-19,6.97876544148828e-05
2002-02-20,6.97876544148828e-05
2002-02-21,6.97876544148828e-05
2002-02-22,6.97876544148828e-05
2002-02-25,7.01807168629955e-05
2002-02-26,7.01807168629955e-05
2002-02-27,7.01807168629955e-05
2002-02-28,7.09667259046285e-05
2002-03-01,7.01807168629955e-05
2002-03-04,7.1752580524052e-05
2002-03-05,7.13596725133241e-05
2002-03-06,7.05737406903811e-05
2002-03-07,7.05737406903811e-05
2002-03-08,7.1752580524052e-05
2002-03-11,7.37165418734686e-05
2002-03-12,7.29310730442387e-05
2002-03-13,7.21454499443943e-05
2002-03-14,7.37165418734686e-05
2002-03-15,7.37165418734686e-05
2002-03-18,7.45018564926593e-05
2002-03-19,7.33238267388937e-05
2002-03-20,7.29310730442387e-05
2002-03-21,7.29310730442387e-05
2002-03-22,7.29310730442387e-05
2002-03-25,7.33238267388937e-05
2002-03-26,7.1752580524052e-05
2002-03-27,7.1752580524052e-05
2002-03-28,7.09667259046285e-05
2002-03-29,0
2002-04-01,7.09667259046285e-05
2002-04-02,7.13596725133241e-05
2002-04-03,7.09667259046285e-05
2002-04-04,7.05737406903811e-05
2002-04-05,6.97876544148828e-05
2002-04-08,6.93945533384523e-05
2002-04-09,6.86082352702626e-05
2002-04-10,6.78217625976535e-05
2002-04-11,6.82150182633105e-05
2002-04-12,6.78217625976535e-05
2002-04-15,6.82150182633105e-05
2002-04-16,6.90014136261107e-05
2002-04-17,6.86082352702626e-05
2002-04-18,6.82150182633105e-05
2002-04-19,6.86082352702626e-05
2002-04-22,6.82150182633105e-05
2002-04-23,6.86082352702626e-05
2002-04-24,6.82150182633105e-05
2002-04-25,6.90014136261107e-05
2002-04-26,6.93945533384523e-05
2002-04-29,7.05737406903811e-05
2002-04-30,7.01807168629955e-05
2002-05-01,7.01807168629955e-05
2002-05-02,7.01807168629955e-05
2002-05-03,6.97876544148828e-05
2002-05-06,7.05737406903811e-05
2002-05-07,6.97876544148828e-05
2002-05-08,6.97876544148828e-05
2002-05-09,7.01807168629955e-05
2002-05-10,7.01807168629955e-05
2002-05-13,7.09667259046285e-05
2002-05-14,7.05737406903811e-05
2002-05-15,6.97876544148828e-05
2002-05-16,6.93945533384523e-05
2002-05-17,6.97876544148828e-05
2002-05-20,7.01807168629955e-05
2002-05-21,6.93945533384523e-05
2002-05-22,6.90014136261107e-05
2002-05-23,6.90014136261107e-05
2002-05-24,6.90014136261107e-05
2002-05-27,0
2002-05-28,7.01807168629955e-05
2002-05-29,6.93945533384523e-05
2002-05-30,6.93945533384523e-05
2002-05-31,6.90014136261107e-05
2002-06-03,7.01807168629955e-05
2002-06-04,6.97876544148828e-05
2002-06-05,6.93945533384523e-05
2002-06-06,6.90014136261107e-05
2002-06-07,6.90014136261107e-05
2002-06-10,6.97876544148828e-05
2002-06-11,6.93945533384523e-05
2002-06-12,6.90014136261107e-05
2002-06-13,6.82150182633105e-05
2002-06-14,6.78217625976535e-05
2002-06-17,6.90014136261107e-05
2002-06-18,6.86082352702626e-05
2002-06-19,6.78217625976535e-05
2002-06-20,6.86082352702626e-05
2002-06-21,6.82150182633105e-05
2002-06-24,6.90014136261107e-05
2002-06-25,6.86082352702626e-05
2002-06-26,6.74284682656912e-05
2002-06-27,6.74284682656912e-05
2002-06-28,6.74284682656912e-05
2002-07-01,6.82150182633105e-05
2002-07-02,6.82150182633105e-05
2002-07-03,6.82150182633105e-05
2002-07-04,0
2002-07-05,6.82150182633105e-05
2002-07-08,6.86082352702626e-05
2002-07-09,6.82150182633105e-05
2002-07-10,6.82150182633105e-05
2002-07-11,6.82150182633105e-05
2002-07-12,6.78217625976535e-05
2002-07-15,6.82150182633105e-05
2002-07-16,6.82150182633105e-05
2002-07-17,6.82150182633105e-05
2002-07-18,6.82150182633105e-05
2002-07-19,6.78217625976535e-05
2002-07-22,6.74284682656912e-05
2002-07-23,6.74284682656912e-05
2002-07-24,6.70351352598185e-05
2002-07-25,6.74284682656912e-05
2002-07-26,6.70351352598185e-05
2002-07-29,6.82150182633105e-05
2002-07-30,6.82150182633105e-05
2002-07-31,6.78217625976535e-05
2002-08-01,6.66417635724287e-05
2002-08-02,6.46743246463348e-05
2002-08-05,6.50678898554877e-05
2002-08-06,6.54614163450569e-05
2002-08-07,6.30996764614489e-05
2002-08-08,6.42807207099778e-05
2002-08-09,6.42807207099778e-05
2002-08-12,6.66417635724287e-05
2002-08-13,6.46743246463348e-05
2002-08-14,6.50678898554877e-05
2002-08-15,6.42807207099778e-05
2002-08-16,6.42807207099778e-05
2002-08-19,6.62483531959129e-05
2002-08-20,6.42807207099778e-05
2002-08-21,6.46743246463348e-05
2002-08-22,6.54614163450569e-05
2002-08-23,6.54614163450569e-05
2002-08-26,6.66417635724287e-05
2002-08-27,6.66417635724287e-05
2002-08-28,6.62483531959129e-05
2002-08-29,6.66417635724287e-05
2002-08-30,6.70351352598185e-05
2002-09-02,0
2002-09-03,6.50678898554877e-05
2002-09-04,6.46743246463348e-05
2002-09-05,6.38870780387947e-05
2002-09-06,6.58549041226601e-05
2002-09-09,6.70351352598185e-05
2002-09-10,6.66417635724287e-05
2002-09-11,6.70351352598185e-05
2002-09-12,6.70351352598185e-05
2002-09-13,6.70351352598185e-05
2002-09-16,6.78217625976535e-05
2002-09-17,6.74284682656912e-05
2002-09-18,6.66417635724287e-05
2002-09-19,6.54614163450569e-05
2002-09-20,6.54614163450569e-05
2002-09-23,6.54614163450569e-05
2002-09-24,6.54614163450569e-05
2002-09-25,6.58549041226601e-05
2002-09-26,6.54614163450569e-05
2002-09-27,6.46743246463348e-05
2002-09-30,6.23121198532738e-05
2002-10-01,6.30996764614489e-05
2002-10-02,6.27059175400305e-05
2002-10-03,6.23121198532738e-05
2002-10-04,6.38870780387947e-05
2002-10-07,6.46743246463348e-05
2002-10-08,6.38870780387947e-05
2002-10-09,6.23121198532738e-05
2002-10-10,6.27059175400305e-05
2002-10-11,6.27059175400305e-05
2002-10-14,0
2002-10-15,6.66417635724287e-05
2002-10-16,6.58549041226601e-05
2002-10-17,6.62483531959129e-05
2002-10-18,6.62483531959129e-05
2002-10-21,6.78217625976535e-05
2002-10-22,6.70351352598185e-05
2002-10-23,6.66417635724287e-05
2002-10-24,6.54614163450569e-05
2002-10-25,6.50678898554877e-05
2002-10-28,6.30996764614489e-05
2002-10-29,5.99485192329929e-05
2002-10-30,5.99485192329929e-05
2002-10-31,5.71892188032976e-05
2002-11-01,5.67948775992517e-05
2002-11-04,5.67948775992517e-05
2002-11-05,5.64004975151265e-05
2002-11-06,4.88998784902758e-05
2002-11-07,4.85047191913622e-05
2002-11-08,4.85047191913622e-05
2002-11-11,0
2002-11-12,4.85047191913622e-05
2002-11-13,4.81095208508738e-05
2002-11-14,4.85047191913622e-05
2002-11-15,4.85047191913622e-05
2002-11-18,4.88998784902758e-05
2002-11-19,4.81095208508738e-05
2002-11-20,4.85047191913622e-05
2002-11-21,4.85047191913622e-05
2002-11-22,4.88998784902758e-05
2002-11-25,4.92949987553276e-05
2002-11-26,4.85047191913622e-05
2002-11-27,4.88998784902758e-05
2002-11-28,0
2002-11-29,4.85047191913622e-05
2002-12-02,4.92949987553276e-05
2002-12-03,4.88998784902758e-05
2002-12-04,4.85047191913622e-05
2002-12-05,4.85047191913622e-05
2002-12-06,4.81095208508738e-05
2002-12-09,4.88998784902758e-05
2002-12-10,4.81095208508738e-05
2002-12-11,4.81095208508738e-05
2002-12-12,4.81095208508738e-05
2002-12-13,4.81095208508738e-05
2002-12-16,4.88998784902758e-05
2002-12-17,4.85047191913622e-05
2002-12-18,4.81095208508738e-05
2002-12-19,4.81095208508738e-05
2002-12-20,4.81095208508738e-05
2002-12-23,4.73190070143089e-05
2002-12-24,4.73190070143089e-05
2002-12-25,0
2002-12-26,4.69236915027948e-05
2002-12-27,4.61329432546923e-05
2002-12-30,4.85047191913622e-05
2002-12-31,4.85047191913622e-05
2003-01-01,0
2003-01-02,4.85047191913622e-05
2003-01-03,4.85047191913622e-05
2003-01-06,4.81095208508738e-05
2003-01-07,4.73190070143089e-05
2003-01-08,4.73190070143089e-05
2003-01-09,4.77142834610953e-05
2003-01-10,4.77142834610953e-05
2003-01-13,4.81095208508738e-05
2003-01-14,4.73190070143089e-05
2003-01-15,4.77142834610953e-05
2003-01-16,4.69236915027948e-05
2003-01-17,4.69236915027948e-05
2003-01-20,0
2003-01-21,4.73190070143089e-05
2003-01-22,4.65283369188308e-05
2003-01-23,4.65283369188308e-05
2003-01-24,4.61329432546923e-05
2003-01-27,4.65283369188308e-05
2003-01-28,4.69236915027948e-05
2003-01-29,4.69236915027948e-05
2003-01-30,4.69236915027948e-05
2003-01-31,4.69236915027948e-05
2003-02-03,4.69236915027948e-05
2003-02-04,4.61329432546923e-05
2003-02-05,4.69236915027948e-05
2003-02-06,4.65283369188308e-05
2003-02-07,4.65283369188308e-05
2003-02-10,4.65283369188308e-05
2003-02-11,4.69236915027948e-05
2003-02-12,4.69236915027948e-05
2003-02-13,4.65283369188308e-05
2003-02-14,4.69236915027948e-05
2003-02-17,0
2003-02-18,4.73190070143089e-05
2003-02-19,4.69236915027948e-05
2003-02-20,4.73190070143089e-05
2003-02-21,4.73190070143089e-05
2003-02-24,4.81095208508738e-05
2003-02-25,4.77142834610953e-05
2003-02-26,4.81095208508738e-05
2003-02-27,4.81095208508738e-05
2003-02-28,4.77142834610953e-05
2003-03-03,4.77142834610953e-05
2003-03-04,4.73190070143089e-05
2003-03-05,4.69236915027948e-05
2003-03-06,4.69236915027948e-05
2003-03-07,4.45509776418241e-05
2003-03-10,4.29683861276081e-05
2003-03-11,4.37597601533371e-05
2003-03-12,4.37597601533371e-05
2003-03-13,4.45509776418241e-05
2003-03-14,4.49465277039511e-05
2003-03-17,4.57375105026527e-05
2003-03-18,4.53420386549827e-05
2003-03-19,4.61329432546923e-05
2003-03-20,4.65283369188308e-05
2003-03-21,4.69236915027948e-05
2003-03-24,4.65283369188308e-05
2003-03-25,4.69236915027948e-05
